Sales Quantity,Sales Rep,Sales Price,Sales Margin Amount,Sales Cost Amount,Sales Amount Based on List Price,Sales Amount,Order Number,List Price,Line Number,Discount Amount,Invoice Date,Invoice Number
2,127,"218,72","268,97","168,47","824,06","437,44",122473,"412,03",29000,"386,62",09/12/2017,327530
2,127,"218,72","268,97","168,47","824,06","437,44",123345,"412,03",17000,"386,62",17/12/2017,328339
2,127,"227,835","287,2","168,47","824,06","455,67",211064,"412,03",29000,"368,39",25/09/2018,113972
2,127,"227,835","287,2","168,47","824,06","455,67",212052,"412,03",17000,"368,39",03/10/2018,114793
2,127,"227,835","287,2","168,47","824,06","455,67",221105,"412,03",29000,"368,39",27/03/2018,126269
2,127,"227,835","287,2","168,47","824,06","455,67",222473,"412,03",29000,"368,39",27/11/2018,127530
2,127,"227,835","287,2","168,47","824,06","455,67",223345,"412,03",17000,"368,39",05/12/2018,128339
2,127,"233,41","194,85","271,97","879,4","466,82",104742,"439,7",10000,"412,58",23/06/2017,304774
2,127,"234,67","300,87","168,47","824,06","469,34",321105,"412,03",29000,"354,72",20/03/2019,226269
2,127,"243,135","214,3","271,97","879,4","486,27",204742,"439,7",10000,"393,13",11/06/2018,104774
2,127,"252,68","313,62","191,74","957,12","505,36",112161,"478,56",1000,"451,76",15/10/2017,314914
2,127,"252,68","313,62","191,74","957,12","505,36",123451,"478,56",1000,"451,76",17/12/2017,328460
2,127,"263,21","334,68","191,74","957,12","526,42",212161,"478,56",1000,"430,7",03/10/2018,114914
2,127,"263,21","334,68","191,74","957,12","526,42",223451,"478,56",1000,"430,7",05/12/2018,128460
2,127,"269,535","213,29","325,78","1015,5","539,07",107347,"507,75",3000,"476,43",11/08/2017,308976
2,127,"269,535","213,29","325,78","1015,5","539,07",110245,"507,75",39000,"476,43",23/09/2017,312713
2,127,"269,535","213,29","325,78","1015,5","539,07",113871,"507,75",37000,"476,43",11/11/2017,317203
2,127,"269,535","213,29","325,78","1015,5","539,07",117973,"507,75",3000,"476,43",10/02/2017,321374
2,127,"269,535","213,29","325,78","1015,5","539,07",120449,"507,75",39000,"476,43",25/03/2017,325030
2,127,"274,79","381,4","168,18","1035,3","549,58",112071,"517,65",63000,"485,72",28/10/2017,315957
2,127,"274,79","381,4","168,18","1035,3","549,58",123363,"517,65",63000,"485,72",30/12/2017,329481
2,127,"280,765","235,75","325,78","1015,5","561,53",207347,"507,75",3000,"453,97",30/07/2018,108976
2,127,"280,765","235,75","325,78","1015,5","561,53",210245,"507,75",39000,"453,97",11/09/2018,112713
2,127,"280,765","235,75","325,78","1015,5","561,53",213871,"507,75",37000,"453,97",30/10/2018,117203
2,127,"280,765","235,75","325,78","1015,5","561,53",217973,"507,75",3000,"453,97",30/01/2018,121374
2,127,"280,765","235,75","325,78","1015,5","561,53",220449,"507,75",39000,"453,97",13/03/2018,125030
2,127,"286,24","404,3","168,18","1035,3","572,48",212071,"517,65",63000,"462,82",16/10/2018,115957
2,127,"286,24","404,3","168,18","1035,3","572,48",223363,"517,65",63000,"462,82",18/12/2018,129481
2,127,"289,19","252,6","325,78","1015,5","578,38",317973,"507,75",3000,"437,12",22/01/2019,221374
2,127,"289,19","252,6","325,78","1015,5","578,38",320449,"507,75",39000,"437,12",06/03/2019,225030
2,127,"291,25","338,08","244,42","1097,32","582,5",101912,"548,66",23000,"514,82",13/05/2017,300906
2,127,"291,25","351,24","231,26","1097,32","582,5",107803,"548,66",7000,"514,82",19/08/2017,309728
2,127,"291,25","351,24","231,26","1097,32","582,5",118372,"548,66",7000,"514,82",18/02/2017,322114
2,127,"301,785","315,56","288,01",1137,"603,57",113871,"568,5",65000,"533,43",25/11/2017,318471
2,127,"303,385","362,35","244,42","1097,32","606,77",201912,"548,66",23000,"490,55",01/05/2018,100906
2,127,"303,385","375,51","231,26","1097,32","606,77",207803,"548,66",7000,"490,55",07/08/2018,109728
2,127,"303,385","375,51","231,26","1097,32","606,77",218372,"548,66",7000,"490,55",07/02/2018,122114
2,127,"306,545","191,04","422,05","638,64","613,09",101648,"319,32",26000,"25,55",13/05/2017,300905
2,127,"312,485","393,71","231,26","1097,32","624,97",318372,"548,66",7000,"472,35",30/01/2019,222114
2,127,"314,36","340,71","288,01",1137,"628,72",213871,"568,5",65000,"508,28",13/11/2018,118471
2,127,"319,32","216,59","422,05","638,64","638,64",201648,"319,32",26000,0,01/05/2018,100905
2,127,"328,665","279,91","377,42","1141,2","657,33",110061,"570,6",1000,"483,87",15/09/2017,312099
2,127,"328,665","279,91","377,42","1141,2","657,33",120291,"570,6",1000,"483,87",17/03/2017,324433
2,127,"331,07","380,49","281,65","1247,34","662,14",110940,"623,67",41000,"585,2",30/09/2017,313362
2,127,"331,07","380,49","281,65","1247,34","662,14",121024,"623,67",41000,"585,2",01/04/2017,325666
2,127,"331,07","380,49","281,65","1247,34","662,14",122379,"623,67",41000,"585,2",02/12/2017,326927
2,127,"342,36","307,3","377,42","1141,2","684,72",210061,"570,6",1000,"456,48",03/09/2018,112099
2,127,"342,36","307,3","377,42","1141,2","684,72",220291,"570,6",1000,"456,48",05/03/2018,124433
2,127,"342,395","202,56","482,23",1290,"684,79",104133,645,28000,"605,21",29/07/2017,307810
2,127,"342,395","202,56","482,23",1290,"684,79",104221,645,30002,"605,21",22/07/2017,307248
2,127,"342,395","202,56","482,23",1290,"684,79",116215,645,28000,"605,21",28/01/2017,320231
2,127,"342,395","202,56","482,23",1290,"684,79",116230,645,30002,"605,21",21/01/2017,319680
2,127,"342,395","202,56","482,23",1290,"684,79",125029,645,28000,"605,21",29/04/2017,331743
2,127,"342,395","202,56","482,23",1290,"684,79",125039,645,30002,"605,21",22/04/2017,331192
2,127,"344,865","408,08","281,65","1247,34","689,73",210940,"623,67",41000,"557,61",18/09/2018,113362
2,127,"344,865","408,08","281,65","1247,34","689,73",221024,"623,67",41000,"557,61",20/03/2018,125666
2,127,"344,865","408,08","281,65","1247,34","689,73",222379,"623,67",41000,"557,61",20/11/2018,126927
2,127,"352,63","327,84","377,42","1141,2","705,26",320291,"570,6",1000,"435,94",26/02/2019,224433
2,127,"355,21","428,77","281,65","1247,34","710,42",321024,"623,67",41000,"536,92",13/03/2019,225666
2,127,"356,66","231,09","482,23",1290,"713,32",204133,645,28000,"576,68",17/07/2018,107810
2,127,"356,66","231,09","482,23",1290,"713,32",204221,645,30002,"576,68",10/07/2018,107248
2,127,"356,66","231,09","482,23",1290,"713,32",216215,645,28000,"576,68",17/01/2018,120231
2,127,"356,66","231,09","482,23",1290,"713,32",216230,645,30002,"576,68",10/01/2018,119680
2,127,"356,66","231,09","482,23",1290,"713,32",225029,645,28000,"576,68",17/04/2018,131743
2,127,"356,66","231,09","482,23",1290,"713,32",225039,645,30002,"576,68",10/04/2018,131192
2,127,"367,36","252,49","482,23",1290,"734,72",316215,645,28000,"555,28",09/01/2019,220231
2,127,"367,36","252,49","482,23",1290,"734,72",316230,645,30002,"555,28",02/01/2019,219680
2,127,"407,555",251,"564,11","1535,5","815,11",113888,"767,75",34000,"720,39",18/11/2017,317806
2,127,"424,535","284,96","564,11","1535,5","849,07",213888,"767,75",34000,"686,43",06/11/2018,117806
2,127,"437,925","367,85",508,"1649,92","875,85",105059,"824,96",3000,"774,07",01/07/2017,305528
2,127,"456,17","404,34",508,"1649,92","912,34",205059,"824,96",3000,"737,58",19/06/2018,105528
2,127,"498,765","463,64","533,89","1879,14","997,53",112682,"939,57",23000,"881,61",28/10/2017,315959
2,127,"498,765","463,64","533,89","1879,14","997,53",123887,"939,57",23000,"881,61",30/12/2017,329483
2,127,"513,03","469,3","556,76","1932,88","1026,06",107803,"966,44",10000,"906,82",19/08/2017,309728
2,127,"513,03","469,3","556,76","1932,88","1026,06",118372,"966,44",10000,"906,82",18/02/2017,322114
2,127,"513,03","483,34","542,72","1932,88","1026,06",104221,"966,44",43000,"906,82",17/06/2017,304231
2,127,"519,545","505,2","533,89","1879,14","1039,09",212682,"939,57",23000,"840,05",16/10/2018,115959
2,127,"519,545","505,2","533,89","1879,14","1039,09",223887,"939,57",23000,"840,05",18/12/2018,129483
2,127,"534,405","512,05","556,76","1932,88","1068,81",207803,"966,44",10000,"864,07",07/08/2018,109728
2,127,"534,405","512,05","556,76","1932,88","1068,81",218372,"966,44",10000,"864,07",07/02/2018,122114
2,127,"534,405","526,09","542,72","1932,88","1068,81",204221,"966,44",43000,"864,07",05/06/2018,104231
2,127,"550,435","544,11","556,76","1932,88","1100,87",318372,"966,44",10000,"832,01",30/01/2019,222114
2,127,"561,995","519,82","604,17","2117,3602","1123,99",101912,"1058,6801",1000,"993,3702",13/05/2017,300906
2,127,"572,655","256,61","888,7","2157,54","1145,31",101912,"1078,77",11000,"1012,23",13/05/2017,300906
2,127,"575,755","558,42","593,09","2169,22","1151,51",111064,"1084,61",18000,"1017,71",07/10/2017,313972
2,127,"575,755","558,42","593,09","2169,22","1151,51",112052,"1084,61",7000,"1017,71",15/10/2017,314793
2,127,"575,755","558,42","593,09","2169,22","1151,51",121105,"1084,61",18000,"1017,71",08/04/2017,326269
2,127,"575,755","558,42","593,09","2169,22","1151,51",122473,"1084,61",18000,"1017,71",09/12/2017,327530
2,127,"575,755","558,42","593,09","2169,22","1151,51",123345,"1084,61",7000,"1017,71",17/12/2017,328339
2,127,"575,755","561,04","590,47","2169,22","1151,51",102553,"1084,61",21002,"1017,71",27/05/2017,302344
2,127,"575,755","561,04","590,47","2169,22","1151,51",104221,"1084,61",10000,"1017,71",17/06/2017,304231
2,127,"575,755","561,04","590,47","2169,22","1151,51",105059,"1084,61",9000,"1017,71",01/07/2017,305528
2,127,"585,41","566,65","604,17","2117,3602","1170,82",201912,"1058,6801",1000,"946,5402",01/05/2018,100906
2,127,"596,515","304,33","888,7","2157,54","1193,03",201912,"1078,77",11000,"964,51",01/05/2018,100906
2,127,"599,745","606,4","593,09","2169,22","1199,49",211064,"1084,61",18000,"969,73",25/09/2018,113972
2,127,"599,745","606,4","593,09","2169,22","1199,49",212052,"1084,61",7000,"969,73",03/10/2018,114793
2,127,"599,745","606,4","593,09","2169,22","1199,49",221105,"1084,61",18000,"969,73",27/03/2018,126269
2,127,"599,745","606,4","593,09","2169,22","1199,49",222473,"1084,61",18000,"969,73",27/11/2018,127530
2,127,"599,745","606,4","593,09","2169,22","1199,49",223345,"1084,61",7000,"969,73",05/12/2018,128339
2,127,"599,745","609,02","590,47","2169,22","1199,49",202553,"1084,61",21002,"969,73",15/05/2018,102344
2,127,"599,745","609,02","590,47","2169,22","1199,49",204221,"1084,61",10000,"969,73",05/06/2018,104231
2,127,"599,745","609,02","590,47","2169,22","1199,49",205059,"1084,61",9000,"969,73",19/06/2018,105528
2,127,"610,7","592,86","628,54","2300,8798","1221,4",112682,"1150,4399",21000,"1079,4798",28/10/2017,315959
2,127,"610,7","592,86","628,54","2300,8798","1221,4",123887,"1150,4399",21000,"1079,4798",30/12/2017,329483
2,127,"616,145","606,4","625,89","2321,4","1232,29",112052,"1160,7",28000,"1089,11",15/10/2017,314793
2,127,"616,145","606,4","625,89","2321,4","1232,29",123345,"1160,7",28000,"1089,11",17/12/2017,328339
2,127,"617,735","642,38","593,09","2169,22","1235,47",321105,"1084,61",18000,"933,75",20/03/2019,226269
2,127,"636,145","643,75","628,54","2300,8798","1272,29",212682,"1150,4399",21000,"1028,5898",16/10/2018,115959
2,127,"636,145","643,75","628,54","2300,8798","1272,29",223887,"1150,4399",21000,"1028,5898",18/12/2018,129483
2,127,"641,82","657,75","625,89","2321,4","1283,64",212052,"1160,7",28000,"1037,76",03/10/2018,114793
2,127,"641,82","657,75","625,89","2321,4","1283,64",223345,"1160,7",28000,"1037,76",05/12/2018,128339
2,127,"665,775","654,55",677,"2508,3798","1331,55",112682,"1254,1899",12000,"1176,8298",28/10/2017,315959
2,127,"665,775","654,55",677,"2508,3798","1331,55",113888,"1254,1899",27000,"1176,8298",11/11/2017,317200
2,127,"665,775","654,55",677,"2508,3798","1331,55",123887,"1254,1899",12000,"1176,8298",30/12/2017,329483
2,127,"676,875","648,62","705,13","2550,2","1353,75",112052,"1275,1",36000,"1196,45",15/10/2017,314793
2,127,"676,875","648,62","705,13","2550,2","1353,75",123345,"1275,1",36000,"1196,45",17/12/2017,328339
2,127,"691,73","460,21","923,25",2790,"1383,46",111787,1395,2000,"1406,54",20/10/2017,315230
2,127,"691,73","460,21","923,25",2790,"1383,46",123126,1395,2000,"1406,54",22/12/2017,328769
2,127,"693,515","710,03",677,"2508,3798","1387,03",212682,"1254,1899",12000,"1121,3498",16/10/2018,115959
2,127,"693,515","710,03",677,"2508,3798","1387,03",213888,"1254,1899",27000,"1121,3498",30/10/2018,117200
2,127,"693,515","710,03",677,"2508,3798","1387,03",223887,"1254,1899",12000,"1121,3498",18/12/2018,129483
2,127,"705,08","705,03","705,13","2550,2","1410,16",212052,"1275,1",36000,"1140,04",03/10/2018,114793
2,127,"705,08","705,03","705,13","2550,2","1410,16",223345,"1275,1",36000,"1140,04",05/12/2018,128339
2,127,"720,55","517,85","923,25",2790,"1441,1",211787,1395,2000,"1348,9",08/10/2018,115230
2,127,"720,55","517,85","923,25",2790,"1441,1",223126,1395,2000,"1348,9",10/12/2018,128769
2,127,"759,76","620,14","899,38","2862,46","1519,52",111064,"1431,23",5000,"1342,94",07/10/2017,313972
2,127,"759,76","620,14","899,38","2862,46","1519,52",112052,"1431,23",2000,"1342,94",15/10/2017,314793
2,127,"759,76","620,14","899,38","2862,46","1519,52",121105,"1431,23",5000,"1342,94",08/04/2017,326269
2,127,"759,76","620,14","899,38","2862,46","1519,52",122473,"1431,23",5000,"1342,94",09/12/2017,327530
2,127,"759,76","620,14","899,38","2862,46","1519,52",123345,"1431,23",2000,"1342,94",17/12/2017,328339
2,127,"759,76","627,66","891,86","2862,46","1519,52",102227,"1431,23",26000,"1342,94",20/05/2017,301572
2,127,"759,76","627,66","891,86","2862,46","1519,52",104221,"1431,23",42000,"1342,94",17/06/2017,304231
2,127,"791,415","683,45","899,38","2862,46","1582,83",211064,"1431,23",5000,"1279,63",25/09/2018,113972
2,127,"791,415","683,45","899,38","2862,46","1582,83",212052,"1431,23",2000,"1279,63",03/10/2018,114793
2,127,"791,415","683,45","899,38","2862,46","1582,83",221105,"1431,23",5000,"1279,63",27/03/2018,126269
2,127,"791,415","683,45","899,38","2862,46","1582,83",222473,"1431,23",5000,"1279,63",27/11/2018,127530
2,127,"791,415","683,45","899,38","2862,46","1582,83",223345,"1431,23",2000,"1279,63",05/12/2018,128339
2,127,"791,415","690,97","891,86","2862,46","1582,83",202227,"1431,23",26000,"1279,63",08/05/2018,101572
2,127,"791,415","690,97","891,86","2862,46","1582,83",204221,"1431,23",42000,"1279,63",05/06/2018,104231
2,127,"815,155","730,93","899,38","2862,46","1630,31",321105,"1431,23",5000,"1232,15",20/03/2019,226269
2,127,"864,125","776,75","951,5","3255,68","1728,25",112052,"1627,84",29000,"1527,43",15/10/2017,314793
2,127,"864,125","776,75","951,5","3255,68","1728,25",123345,"1627,84",29000,"1527,43",17/12/2017,328339
2,127,"900,13","848,76","951,5","3255,68","1800,26",212052,"1627,84",29000,"1455,42",03/10/2018,114793
2,127,"900,13","848,76","951,5","3255,68","1800,26",223345,"1627,84",29000,"1455,42",05/12/2018,128339
2,129,"101,815","124,02","79,61","381,68","203,63",209872,"190,84",29000,"178,05",30/10/2018,117179
2,129,"102,485","129,44","75,53","363,12","204,97",203443,"181,56",20000,"158,15",22/05/2018,102933
2,129,"102,485","61,41","143,56","363,12","204,97",213451,"181,56",30000,"158,15",23/10/2018,116546
2,129,"102,485","61,41","143,56","363,12","204,97",224484,"181,56",30000,"158,15",25/12/2018,130055
2,129,"105,125","95,18","115,07","410,52","210,25",109872,"205,26",15000,"200,27",27/09/2017,312952
2,129,"105,125","95,18","115,07","410,52","210,25",120121,"205,26",15000,"200,27",29/03/2017,325263
2,129,"105,64","117,18","94,1","434,24","211,28",113730,"217,12",49000,"222,96",11/11/2017,317180
2,129,"109,505","103,94","115,07","410,52","219,01",209872,"205,26",15000,"191,51",15/09/2018,112952
2,129,"109,505","103,94","115,07","410,52","219,01",220121,"205,26",15000,"191,51",17/03/2018,125263
2,129,"110,04","125,98","94,1","434,24","220,08",213730,"217,12",49000,"214,16",30/10/2018,117180
2,129,"111,2","128,3","94,1","434,24","222,4",112170,"217,12",13000,"211,84",15/10/2017,314808
2,129,"111,2","128,3","94,1","434,24","222,4",123460,"217,12",13000,"211,84",17/12/2017,328354
2,129,"112,79","110,51","115,07","410,52","225,58",320121,"205,26",15000,"184,94",10/03/2019,225263
2,129,"114,715","143,66","85,77","447,96","229,43",109872,"223,98",25000,"218,53",11/11/2017,317179
2,129,"115,2","110,6","119,8","436,36","230,4",106164,"218,18",18000,"205,96",22/07/2017,307253
2,129,"115,2","110,6","119,8","436,36","230,4",116939,"218,18",18000,"205,96",21/01/2017,319685
2,129,"115,2","110,6","119,8","436,36","230,4",125646,"218,18",18000,"205,96",22/04/2017,331197
2,129,"115,835","137,57","94,1","434,24","231,67",212170,"217,12",13000,"202,57",03/10/2018,114808
2,129,"115,835","137,57","94,1","434,24","231,67",223460,"217,12",13000,"202,57",05/12/2018,128354
2,129,"119,495","153,22","85,77","447,96","238,99",209872,"223,98",25000,"208,97",30/10/2018,117179
2,129,120,"120,2","119,8","436,36",240,206164,"218,18",18000,"196,36",10/07/2018,107253
2,129,120,"120,2","119,8","436,36",240,216939,"218,18",18000,"196,36",10/01/2018,119685
2,129,120,"120,2","119,8","436,36",240,225646,"218,18",18000,"196,36",10/04/2018,131197
2,129,"123,6","127,4","119,8","436,36","247,2",316939,"218,18",18000,"189,16",02/01/2019,219685
2,129,"139,435","98,96","179,91","514,62","278,87",103443,"257,31",12000,"235,75",03/06/2017,302933
2,129,"145,245","110,58","179,91","514,62","290,49",203443,"257,31",12000,"224,13",22/05/2018,102933
2,129,"151,895","181,93","121,86","593,16","303,79",112170,"296,58",10000,"289,37",15/10/2017,314808
2,129,"151,895","181,93","121,86","593,16","303,79",123460,"296,58",10000,"289,37",17/12/2017,328354
2,129,"158,225","194,59","121,86","593,16","316,45",212170,"296,58",10000,"276,71",03/10/2018,114808
2,129,"158,225","194,59","121,86","593,16","316,45",223460,"296,58",10000,"276,71",05/12/2018,128354
2,129,"163,24","107,85","218,63","602,46","326,48",103443,"301,23",17000,"275,98",03/06/2017,302933
2,129,"164,725","69,12","260,33","643,26","329,45",115364,"321,63",7000,"313,81",30/11/2017,318859
2,129,"170,04","121,45","218,63","602,46","340,08",203443,"301,23",17000,"262,38",22/05/2018,102933
2,129,"171,59","82,85","260,33","643,26","343,18",215364,"321,63",7000,"300,08",18/11/2018,118859
2,129,"198,77","124,41","273,13","817,04","397,54",113728,"408,52",4000,"419,5",15/11/2017,317451
2,129,"207,05","140,97","273,13","817,04","414,1",213728,"408,52",4000,"402,94",03/11/2018,117451
